scenario,time,population_path_error,labor_productivity_path_error,effective_labor_identity_error,labor_market_error_independent,final_production_log_error_independent,inference_identity_log_error_independent,automated_service_log_error_independent,research_ces_log_error_independent,capability_law_log_error_independent,capital_price_error_independent,net_interest_error_independent,wage_foc_log_error_independent,ai_price_foc_log_error_independent,ai_share_error_independent,research_price_log_error_independent,human_demand_log_error_independent,automated_service_demand_log_error_independent,automated_share_quantity_error_independent,automated_share_expenditure_error_independent,research_scale_foc_log_error_independent,research_compute_foc_log_error_independent,research_human_foc_log_error_independent,resource_constraint_error_independent,profit_shadow_ratio_error_independent,static_max_abs_error,monopoly_foc_log_error_independent,monopoly_soc_margin_independent,rhs_capital_growth,rhs_capability_growth,rhs_consumption_growth,rhs_shadow_growth,stored_capital_rate_error,stored_capability_rate_error,stored_consumption_rate_error,stored_shadow_rate_error,ai_share_independent,automated_research_share_independent,inference_output_share_independent,research_output_share_independent,human_population_share_independent,profit_shadow_ratio_independent,net_interest_rate_independent,bounded_exp_min_argument,bounded_exp_max_argument,bounded_exp_clipping_count,fd_capital_growth_residual,fd_capability_growth_residual,fd_consumption_growth_residual,fd_shadow_growth_residual
near_unit_sigma_xl_090_hm_2_T_5000,60.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,1.7763568394002505e-15,2.220446049250313e-16,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,-1.7763568394002505e-15,0.0,-1.3877787807814457e-17,-9.71445146547012e-17,-3.3306690738754696e-16,3.885780586188048e-16,1.1102230246251565e-15,0.0,0.0,1.7763568394002505e-15,3.885780586188048e-16,0.11534967489423681,0.01249961030539469,0.0019761514964108007,0.012544713449681007,0.010034783562321355,0.0,0.0,0.0,0.0,0.28281952713033554,0.09970837071844177,0.02080634927929945,2.690901741405586e-05,0.0005053899828594332,0.03047052211815967,0.04054471344968101,-11.816297962177199,0.12569089407728345,0.0,6.41291449422765e-08,-6.506871560660321e-11,4.051082646942816e-08,3.528642975904328e-08
near_unit_sigma_xl_090_hm_2_T_5000,62.0,0.0,0.0,0.0,0.0,1.1934897514720433e-15,0.0,0.0,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,1.1102230246251565e-16,0.0,5.551115123125783e-17,0.0,-8.881784197001252e-16,0.0,6.938893903907228e-17,0.0,3.3306690738754696e-16,5.551115123125783e-17,8.881784197001252e-16,-1.1102230246251565e-16,-3.469446951953614e-18,1.1934897514720433e-15,1.3877787807814457e-15,0.11529013157312457,0.012513071968356757,0.001977902098241939,0.012553290649476669,0.010040128562800968,0.0,0.0,0.0,3.469446951953614e-18,0.2827275452863069,0.10017521607711778,0.02078597240581269,2.7029784837226152e-05,0.0005049657663950623,0.030473534732661553,0.04055329064947667,-11.811725287956058,0.10561566291562657,0.0,2.5642077626161774e-08,-2.8652619339653018e-11,1.6194573439209936e-08,1.4104837147213556e-08
near_unit_sigma_xl_090_hm_2_T_5000,64.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.220446049250313e-16,-4.440892098500626e-16,5.551115123125783e-17,0.0,-2.6645352591003757e-15,0.0,1.1102230246251565e-16,8.326672684688674e-17,-3.3306690738754696e-16,0.0,8.881784197001252e-16,2.220446049250313e-16,-3.469446951953614e-18,2.6645352591003757e-15,8.604228440844963e-16,0.11523043663064286,0.012524449350179559,0.001979648819803476,0.01256055075375414,0.010044332883823708,0.0,0.0,0.0,3.469446951953614e-18,0.282635347501032,0.10064522588744153,0.020765556581431234,2.715136553294547e-05,0.0005045399870794708,0.03047636942940105,0.04056055075375414,-11.807157175355698,0.08553118827633721,0.0,-3.1318151712776687e-07,3.0634039142191094e-10,-1.9782583886122918e-07,-1.7231626848156212e-07
near_unit_sigma_xl_090_hm_2_T_5000,66.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,8.881784197001252e-16,-2.220446049250313e-16,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,8.326672684688674e-17,-1.3877787807814457e-17,5.551115123125783e-17,6.106226635438361e-16,1.3322676295501878e-15,2.220446049250313e-16,6.938893903907228e-18,1.7763568394002505e-15,2.220446049250313e-16,0.11517060783865245,0.012534077444302946,0.0019813913227616033,0.012566705340893887,0.010047580814358449,0.0,0.0,0.0,-6.938893903907228e-18,0.2825429613431966,0.1011182806960763,0.020745107969349454,2.727370581121402e-05,0.000504112343333051,0.030479053549746685,0.04056670534089389,-11.802593476677057,0.06543956997951522,0.0,-3.990600048985049e-07,3.905284953927002e-10,-2.520513846127753e-07,-2.19545860739509e-07
near_unit_sigma_xl_090_hm_2_T_5000,68.0,0.0,0.0,0.0,0.0,9.71445146547012e-17,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,9.71445146547012e-17,9.71445146547012e-17,2.7755575615628914e-16,4.996003610813204e-16,6.661338147750939e-16,0.0,6.938893903907228e-18,6.661338147750939e-16,7.494005416219807e-16,0.11511065683684303,0.012542173903990317,0.0019831293960518854,0.012571891959192442,0.010049992176990402,0.0,0.0,0.0,-6.938893903907228e-18,0.2824504048934975,0.10159430759154162,0.020724630623541906,2.739677182049934e-05,0.0005036826424279491,0.030481604850630777,0.040571891959192447,-11.798034101104303,0.04534217012147107,0.0,-1.29936943975284e-07,1.273613900974746e-10,-8.206215105707737e-08,-7.147763801500229e-08
near_unit_sigma_xl_090_hm_2_T_5000,70.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,3.552713678800501e-15,-2.220446049250313e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,-3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-16,1.7763568394002505e-15,0.0,-6.938893903907228e-18,3.552713678800501e-15,2.3314683517128287e-15,0.1150505951331515,0.012548954197939222,0.0019848628296138047,0.012576246726335234,0.010051685540386539,0.0,0.0,0.0,6.938893903907228e-18,0.28235769601508337,0.10207323325888525,0.020704128542975604,2.7520529505706396e-05,0.0005032506949660107,0.030484040912629885,0.04057624672633524,-11.79347895752417,0.025240335665400404,0.0,2.1186739120222786e-07,-2.081264188769083e-10,1.337935016578612e-07,1.165341740588105e-07
near_unit_sigma_xl_090_hm_2_T_5000,72.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,-8.881784197001252e-16,0.0,1.3877787807814457e-16,1.3877787807814457e-17,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-15,-1.1102230246251565e-16,-6.938893903907228e-18,1.1102230246251565e-15,-4.163336342344337e-16,0.11499043422935282,0.012554633994938835,0.0019865914117283786,0.012579905836700732,0.010052779530510387,0.0,0.0,0.0,6.938893903907228e-18,0.28226485254750916,0.1025549829743682,0.02068360571454879,2.7644944178161526e-05,0.0005028163126868288,0.030486379336508985,0.040579905836700736,-11.788927953307056,0.0051354135744989815,0.0,4.21373229496369e-07,-4.1419581349802503e-10,2.660732802747118e-07,2.3174449890507598e-07
near_unit_sigma_xl_090_hm_2_T_5000,74.0,0.0,0.0,0.0,0.0,1.1518563880486e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,-1.5265566588595902e-16,-8.326672684688674e-17,3.3306690738754696e-16,9.992007221626409e-16,4.440892098500626e-16,-1.1102230246251565e-16,0.0,1.1518563880486e-15,4.440892098500626e-16,0.11493018562101232,0.01255942913983274,0.0019883149290048454,0.012583005549967642,0.010053392819789196,0.0,0.0,0.0,0.0,0.2821718923066303,0.10303948058791583,0.020663066113052114,2.776998050760272e-05,0.0005023793084840497,0.030488637742672478,0.040583005549967646,-11.784380994286131,-0.014971249188037494,0.0,2.399267253518078e-07,-2.366836505431069e-10,1.5148802587176824e-07,1.31940655553886e-07
near_unit_sigma_xl_090_hm_2_T_5000,76.0,0.0,0.0,0.0,0.0,-2.0816681711721685e-17,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,5.551115123125783e-17,-8.326672684688674e-17,2.220446049250313e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16,-4.996003610813204e-16,0.11486986010946712,0.012563542401364244,0.0019900331810937854,0.012585673838041884,0.010053636852621024,0.0,0.0,0.0,0.0,0.2820788320233237,0.1035266540738479,0.020642513466821843,2.7895604893286284e-05,0.0005019395083630264,0.03049083269007395,0.04058567383804189,-11.779837991575462,-0.035078388565164875,0.0,-8.106255460632594e-08,6.517016006707399e-11,-5.119051019186749e-08,-4.457119268282128e-08
near_unit_sigma_xl_090_hm_2_T_5000,78.0,0.0,0.0,0.0,0.0,4.5102810375396984e-17,0.0,0.0,8.881784197001252e-16,-4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,-8.881784197001252e-16,0.0,4.163336342344337e-17,-6.938893903907228e-17,1.1102230246251565e-16,-1.1102230246251565e-16,8.881784197001252e-16,-1.1102230246251565e-16,-3.469446951953614e-18,8.881784197001252e-16,-7.494005416219807e-16,0.11480946224723748,0.012567056582627148,0.0019917460998048046,0.01258796300304637,0.010053557174318203,0.0,0.0,0.0,3.469446951953614e-18,0.28198567877839686,0.10401648077542608,0.02062194936787456,2.802180479714693e-05,0.0005014968476147689,0.030492970944748198,0.04058796300304637,-11.775298917020745,-0.05518549279661766,0.0,-1.4494814149987323e-07,1.166025015257588e-10,-9.152825666998432e-08,-7.969121257334066e-08
near_unit_sigma_xl_090_hm_2_T_5000,80.0,0.0,0.0,0.0,0.0,8.153200337090993e-17,0.0,0.0,1.7763568394002505e-15,2.220446049250313e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,1.3877787807814457e-17,0.0,-1.1102230246251565e-16,3.3306690738754696e-16,8.881784197001252e-16,2.220446049250313e-16,6.938893903907228e-18,1.7763568394002505e-15,-2.3314683517128287e-15,0.11474899566289079,0.012570036825604355,0.0019934536359655065,0.012589914207974888,0.010053189630209496,0.0,0.0,0.0,-6.938893903907228e-18,0.28189243822243776,0.10450894500610089,0.020601375089974075,2.8148570641217732e-05,0.0005010512778903809,0.030495057830482727,0.04058991420797489,-11.770763750994814,-0.07529216100518787,0.0,-7.008716977272011e-08,5.5933592393170306e-11,-4.425390843880439e-08,-3.852914018907805e-08
near_unit_sigma_xl_090_hm_2_T_5000,82.0,0.0,0.0,0.0,-1.1102230246251565e-16,-9.71445146547012e-16,0.0,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6645352591003757e-15,0.0,1.942890293094024e-16,9.71445146547012e-17,-4.440892098500626e-16,-3.885780586188048e-16,1.1102230246251565e-15,2.220446049250313e-16,-3.469446951953614e-18,2.6645352591003757e-15,1.7486012637846216e-15,0.11468846435934801,0.012572555560955795,0.0019951557319137264,0.01259157319906306,0.010052574052998108,0.0,0.0,0.0,3.469446951953614e-18,0.28179911657864276,0.1050040275613205,0.020580792030970102,2.8275891329997792e-05,0.0005006027447038037,0.03049709926857236,0.040591573199063063,-11.766232469636858,-0.09539794693707476,0.0,4.3697492582706055e-08,-3.5103326495589116e-11,2.758906866157096e-08,2.4019623562701597e-08
near_unit_sigma_xl_090_hm_2_T_5000,84.0,0.0,0.0,0.0,-1.1102230246251565e-16,9.367506770274758e-17,0.0,0.0,1.7763568394002505e-15,-4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,-4.440892098500626e-16,-5.551115123125783e-17,0.0,-2.6645352591003757e-15,0.0,2.220446049250313e-16,-1.3877787807814457e-17,-3.3306690738754696e-16,-4.996003610813204e-16,1.3322676295501878e-15,-1.1102230246251565e-16,-1.0408340855860843e-17,2.6645352591003757e-15,1.582067810090848e-15,0.1146278723373901,0.012574685264501215,0.001996852329554023,0.012592985737739586,0.010051750284469241,0.0,0.0,0.0,1.0408340855860843e-17,0.2817057200619649,0.10550170874691,0.020560201584485856,2.840375554438047e-05,0.0005001511939847462,0.030499101186693706,0.04059298573773959,-11.761705048583465,-0.11550240433847686,0.0,1.335230981926172e-07,-1.0750642086623796e-10,8.429568028843482e-08,7.33876473878875e-08
near_unit_sigma_xl_090_hm_2_T_5000,86.0,0.0,0.0,0.0,-1.1102230246251565e-16,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-8.326672684688674e-17,2.220446049250313e-16,7.216449660063518e-16,4.440892098500626e-16,0.0,0.0,7.216449660063518e-16,-1.9984014443252818e-15,0.11456722359564618,0.012576498454391807,0.0019985433703534317,0.012594197599281647,0.01005075817421755,0.0,0.0,0.0,0.0,0.2816122548790925,0.10600196837359935,0.020539605139911956,2.8532151739478432e-05,0.000499696572084487,0.030501069518836604,0.04059419759928165,-11.75718146296228,-0.13560508695559298,0.0,1.0610700202848267e-07,-8.39128428201108e-11,6.698401433177792e-08,5.83128650939041e-08
near_unit_sigma_xl_090_hm_2_T_5000,88.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,6.938893903907228e-17,8.326672684688674e-17,-3.3306690738754696e-16,-2.220446049250313e-16,0.0,-3.3306690738754696e-16,0.0,1.7763568394002505e-15,-7.216449660063518e-16,0.11450652207933978,0.012578066702041604,0.0020002287964469164,0.012595253949502318,0.010049637036815693,0.0,0.0,0.0,0.0,0.28151872714948456,0.10650478617697418,0.02051900406501641,2.8661068324329334e-05,0.0004992388266621211,0.030503010124632506,0.04059525394950232,-11.752661687909463,-0.15570555471253877,0.0,-4.072111380731824e-09,-7.552668126326045e-12,-2.5751972967252845e-09,-2.2293668421741186e-09
near_unit_sigma_xl_090_hm_2_T_5000,90.0,0.0,0.0,0.0,-1.1102230246251565e-16,1.6653345369377348e-16,0.0,0.0,8.881784197001252e-16,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,-8.881784197001252e-16,-1.1102230246251565e-16,0.0,-1.7763568394002505e-15,0.0,1.1102230246251565e-16,0.0,-3.3306690738754696e-16,-5.551115123125783e-17,1.1102230246251565e-15,0.0,3.469446951953614e-18,1.7763568394002505e-15,1.8596235662471372e-15,0.11444577000165301,0.012579428309565613,0.0020019085869127312,0.012596178967600853,0.01004840790965162,0.0,0.0,0.0,-3.469446951953614e-18,0.28142514031982063,0.10701015581440973,0.020498399136851666,2.8790499643567345e-05,0.0004987779354313155,0.03050492614798689,0.04059617896760086,-11.748145715781359,-0.1758035759834517,0.0,-5.1307543481177165e-08,1.4641421755556827e-11,-3.239707780690326e-08,-2.8171938270052377e-08
near_unit_sigma_xl_090_hm_2_T_5000,92.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,8.881784197001252e-16,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,8.326672684688674e-17,-8.326672684688674e-17,-1.1102230246251565e-16,-2.220446049250313e-16,4.440892098500626e-16,0.0,-6.938893903907228e-18,1.7763568394002505e-15,-4.718447854656915e-16,0.11438496861892075,0.01258060322020986,0.0020035827410714003,0.012596985257661016,0.010047081750992812,0.0,0.0,0.0,6.938893903907228e-18,0.2813314963604827,0.1075180786757095,0.02047779080631315,2.892044333139794e-05,0.0004983138925895501,0.030506819233310643,0.04059698525766102,-11.743633548480114,-0.19589903403971198,0.0,-3.151036618437297e-08,6.815370750395955e-12,-1.9895993052729266e-08,-1.7298141740187956e-08
near_unit_sigma_xl_090_hm_2_T_5000,94.0,0.0,0.0,0.0,0.0,9.71445146547012e-17,0.0,0.0,3.552713678800501e-15,2.220446049250313e-16,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,-3.552713678800501e-15,0.0,1.3877787807814457e-17,-9.71445146547012e-17,5.551115123125783e-17,-1.6653345369377348e-16,1.5543122344752192e-15,0.0,3.469446951953614e-18,3.552713678800501e-15,1.6653345369377348e-16,0.11432411941246425,0.012581615741442828,0.002005251253290291,0.01259768817248396,0.010045671911290383,0.0,0.0,0.0,-3.469446951953614e-18,0.2812377975867007,0.10802855411384249,0.02045717959937426,2.9050896142663705e-05,0.0004978466885941624,0.030508691382487997,0.040597688172483964,-11.739125185454842,-0.2159917848884097,0.0,4.941192809082562e-09,-1.1497322191522663e-12,3.1196775406028276e-09,2.7123495047187696e-09
near_unit_sigma_xl_090_hm_2_T_5000,96.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,-2.7755575615628914e-17,-8.326672684688674e-17,1.1102230246251565e-16,-4.440892098500626e-16,2.220446049250313e-16,0.0,-3.469446951953614e-18,8.881784197001252e-16,6.38378239159465e-16,0.1142632238628449,0.012582490193969426,0.002006914117918021,0.012598303068932427,0.010044191742949484,0.0,0.0,0.0,3.469446951953614e-18,0.28114404631069284,0.10854158130877269,0.02043656604044814,2.9181854750714225e-05,0.0004973763140672659,0.030510544599601005,0.04059830306893243,-11.734620626004158,-0.2360816845366347,0.0,3.9469746575260256e-08,-9.43261441177512e-12,2.4917813791491827e-08,2.1663986790251832e-08
near_unit_sigma_xl_090_hm_2_T_5000,98.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,5.551115123125783e-17,0.0,-8.881784197001252e-16,0.0,0.0,-1.3877787807814457e-17,-3.885780586188048e-16,-9.43689570931383e-16,0.0,0.0,0.0,9.43689570931383e-16,4.163336342344337e-16,0.11420228344986037,0.012583250911401098,0.002008571329282597,0.012598845307772687,0.010042654600182041,0.0,0.0,0.0,0.0,0.2810502448416611,0.10905715926533616,0.020415950652386237,2.9313315746680838e-05,0.0004969027597974643,0.030512380890919975,0.04059884530777269,-11.730119869274063,-0.2561685889914766,0.0,4.2792137684016796e-08,-8.179548618286736e-12,2.7014209659156907e-08,2.3483511040270355e-08
near_unit_sigma_xl_090_hm_2_T_5000,100.0,0.0,0.0,0.0,0.0,1.0269562977782698e-15,0.0,0.0,-1.7763568394002505e-15,-4.440892098500626e-16,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,8.881784197001252e-16,0.0,-4.163336342344337e-17,8.326672684688674e-17,3.3306690738754696e-16,2.7755575615628914e-16,-2.220446049250313e-16,-2.220446049250313e-16,-3.469446951953614e-18,1.7763568394002505e-15,2.0539125955565396e-15,0.1141412996525412,0.012583922239981254,0.002010222881689502,0.012599330253541992,0.010041073838882721,0.0,0.0,0.0,3.469446951953614e-18,0.28095639548578405,0.1095752868111198,0.02039533395647742,2.94452756387586e-05,0.0004964260167415897,0.030514202264896196,0.040599330253541996,-11.725622914255778,-0.2762523542600253,0.0,7.899516891313185e-09,-8.82595168824607e-12,4.984359730508814e-09,4.341615218381167e-09
near_unit_sigma_xl_090_hm_2_T_5000,102.0,0.0,0.0,0.0,-1.1102230246251565e-16,1.3877787807814457e-16,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,-8.881784197001252e-16,0.0,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,1.6653345369377348e-16,8.881784197001252e-16,0.0,-6.938893903907228e-18,8.881784197001252e-16,0.0,0.11408027356860696,0.012584521209577093,0.0020118687776703456,0.012599768654408365,0.010039458794158056,0.0,0.0,0.0,6.938893903907228e-18,0.28086249996076923,0.11009596584798184,0.020374716343924064,2.9577732241047166e-05,0.0004959460824490744,0.030516010133002907,0.04059976865440837,-11.721129763797757,-0.2963328821606119,0.0,-1.7107574194069608e-08,-2.057068187663602e-11,-1.0805298341839964e-08,-9.363738335058103e-09
near_unit_sigma_xl_090_hm_2_T_5000,104.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,-4.440892098500626e-16,0.0,0.0,-8.881784197001252e-16,0.0,6.938893903907228e-17,0.0,2.7755575615628914e-16,-3.3306690738754696e-16,4.440892098500626e-16,0.0,-3.469446951953614e-18,8.881784197001252e-16,-1.2212453270876722e-15,0.11401920573240434,0.012585054045927996,0.002013509031705911,0.012600164447662411,0.010037812870887158,0.0,0.0,0.0,3.469446951953614e-18,0.28076855911640297,0.11061920298186177,0.020354098014809672,2.9710685364131907e-05,0.0004954629639684626,0.030517805023918442,0.040600164447662415,-11.71664042660722,-0.3164101419801254,0.0,-1.28220496373177e-08,-2.043204884796812e-11,-8.099248032661377e-09,-7.012436197689764e-09
near_unit_sigma_xl_090_hm_2_T_5000,106.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,0.0,-4.440892098500626e-16,-5.551115123125783e-17,0.0,-8.881784197001252e-16,0.0,4.163336342344337e-17,0.0,-2.220446049250313e-16,-8.881784197001252e-16,2.220446049250313e-16,-2.220446049250313e-16,6.938893903907228e-18,8.881784197001252e-16,-2.0816681711721685e-15,0.11395809677710889,0.012585528902137544,0.002015143656096479,0.01260052278539777,0.010036140531318839,0.0,0.0,0.0,-6.938893903907228e-18,0.2806745739537844,0.11114500391331548,0.02033347920207811,2.984413442365407e-05,0.0004949766666896507,0.030519587624170386,0.040600522785397775,-11.712154910324774,-0.3364840909284925,0.0,-1.6576867864492861e-09,-2.5364137873351567e-12,-1.046990612263432e-09,-9.066007406605125e-10
near_unit_sigma_xl_090_hm_2_T_5000,108.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,-8.881784197001252e-16,0.0,-1.3877787807814457e-17,-6.938893903907228e-17,-5.551115123125783e-17,-5.551115123125783e-17,6.661338147750939e-16,2.220446049250313e-16,-6.938893903907228e-18,8.881784197001252e-16,6.106226635438361e-16,0.11389694733560676,0.012585953936233824,0.0020167726632601257,0.012600848821174564,0.010034446238348736,0.0,0.0,0.0,6.938893903907228e-18,0.2805805454727733,0.11167337427675539,0.020312860138013856,2.9978078802143776e-05,0.0004944871960790708,0.030521358621134757,0.04060084882117457,-11.707673222561855,-0.35655468621564007,0.0,1.0831902666486037e-08,1.6451397535921508e-11,6.840804606805806e-09,5.923511587485608e-09
near_unit_sigma_xl_090_hm_2_T_5000,110.0,0.0,0.0,0.0,0.0,1.0269562977782698e-15,0.0,0.0,8.881784197001252e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,-1.3877787807814457e-17,-1.3877787807814457e-17,-1.6653345369377348e-16,3.3306690738754696e-16,8.881784197001252e-16,-1.1102230246251565e-16,0.0,1.0269562977782698e-15,-3.3306690738754696e-16,0.11383575804049254,0.012586337311130597,0.0020183960657315964,0.012601147710000184,0.010032734455501489,0.0,0.0,0.0,0.0,0.2804864746719878,0.11220431963934657,0.0202922410542419,3.0112517848719762e-05,0.0004939945576800326,0.030523118703035066,0.04060114771000019,-11.703195370899921,-0.37662188505149474,0.0,1.5784111021682756e-08,2.5281478299721272e-11,9.967870223670516e-09,8.629436627077824e-09
