sigma_xl,alpha,omega_x,log_ai_labor_ratio,log_composite_relative_to_unit,ai_share,production_labor_payment_share,gross_ai_service_payment_share
1.05,0.33,0.2,39.25,7.694893779633326,0.6183978054241486,0.25567347036582044,0.4143265296341795
1.05,0.33,0.2,39.5,7.799844062923061,0.6212031272416874,0.25379390474806945,0.4162060952519305
1.05,0.33,0.2,39.75,7.905494669597817,0.6240003652526529,0.2519197552807225,0.4180802447192774
1.05,0.33,0.2,40.0,8.011843558354656,0.6267893569975553,0.2500511308116379,0.41994886918836205
1.05,0.33,0.2,40.25,8.118888647540285,0.6295699421385025,0.2481881387672033,0.4218118612327966
1.05,0.33,0.2,40.5,8.226627815685424,0.6323419624904539,0.24633088513139584,0.4236691148686041
1.05,0.33,0.2,40.75,8.33505890204678,0.6351052620513491,0.2444794744255961,0.42552052557440384
1.05,0.33,0.2,41.0,8.444179707156446,0.6378596870311032,0.24263400968916085,0.4273659903108391
1.05,0.33,0.2,41.25,8.55398799337842,0.640605085879462,0.24079459246076046,0.42920540753923947
1.05,0.33,0.2,41.5,8.664481485471889,0.6433413093127126,0.23896132276048254,0.4310386772395174
1.05,0.33,0.2,41.75,8.77565787116111,0.6460682103392418,0.23713429907270797,0.43286570092729193
1.05,0.33,0.2,42.0,8.887514801711527,0.6487856442839397,0.2353136183297604,0.43468638167023954
1.05,0.33,0.2,42.25,9.000049892511756,0.6514934688114464,0.23349937589633088,0.4365006241036691
1.05,0.33,0.2,42.5,9.113260723661401,0.6541915439482366,0.23169166555468143,0.4383083344453185
1.05,0.33,0.2,42.75,9.227144840564076,0.656879732103543,0.22989057949062616,0.44010942050937374
1.05,0.33,0.2,43.0,9.341699754525633,0.6595578980891186,0.22809620828029054,0.4419037917197094
1.05,0.33,0.2,43.25,9.456922943357123,0.662225909137836,0.22630864087764987,0.44369135912235
1.05,0.33,0.2,43.5,9.572811851982278,0.6648836349211273,0.22452796460284466,0.4454720353971553
1.05,0.33,0.2,43.75,9.689363893049233,0.667530947565266,0.22275426513127178,0.44724573486872815
1.05,0.33,0.2,44.0,9.806576447546107,0.6701677216664927,0.22098762648344983,0.4490123735165501
1.05,0.33,0.2,44.25,9.924446865420313,0.6727938343049925,0.219228131015655,0.45077186898434496
1.05,0.33,0.2,44.5,10.042972466201151,0.6754091650577235,0.21747585941132522,0.45252414058867474
1.05,0.33,0.2,44.75,10.16215053962548,0.6780135960101066,0.21573089067322856,0.45426910932677134
1.05,0.33,0.2,45.0,10.28197834626619,0.6806070117665801,0.2139933021163913,0.45600669788360865
1.05,0.33,0.2,45.25,10.402453118163141,0.6831892994600279,0.21226316936178127,0.4577368306382187
1.05,0.33,0.2,45.5,10.52357205945635,0.6857603487600883,0.21054056633074084,0.4594594336692591
1.05,0.33,0.2,45.75,10.645332347021112,0.6883200518803522,0.20882556524016402,0.4611744347598359
1.05,0.33,0.2,46.0,10.767731131104755,0.6908683035844612,0.207118236598411,0.46288176340158893
1.05,0.33,0.2,46.25,10.890765535964785,0.693405001191113,0.20541864920195424,0.4645813507980457
1.05,0.33,0.2,46.5,11.014432660508213,0.6959300445779889,0.2037268701327474,0.4662731298672525
1.05,0.33,0.2,46.75,11.138729578931637,0.6984433361846102,0.20204296475631114,0.46795703524368876
1.05,0.33,0.2,47.0,11.263653341361968,0.7009447810141392,0.20036699672052674,0.46963300327947316
1.05,0.33,0.2,47.25,11.38920097449745,0.703434286634136,0.19869902795512887,0.47130097204487104
1.05,0.33,0.2,47.5,11.515369482248758,0.7059117631762839,0.19703911867188975,0.47296088132811015
1.05,0.33,0.2,47.75,11.642155846379868,0.7083771233350986,0.19538732736548392,0.474612672634516
1.05,0.33,0.2,48.0,11.769557027148512,0.7108302823656338,0.1937437108150253,0.47625628918497465
1.05,0.33,0.2,48.25,11.897569963945935,0.7132711580801998,0.1921083240862661,0.4778916759137338
1.05,0.33,0.2,48.5,12.02619157593565,0.7156996708441093,0.19048122053444672,0.4795187794655532
1.05,0.33,0.2,48.75,12.155418762691134,0.718115743570467,0.18886245180778707,0.4811375481922129
1.05,0.33,0.2,49.0,12.285248404831947,0.7205193017140189,0.1872520678516073,0.4827479321483926
1.05,0.33,0.2,49.25,12.415677364658329,0.7229102732640778,0.18565011691306788,0.48434988308693205
1.05,0.33,0.2,49.5,12.546702486783856,0.725288588736543,0.18405664554651616,0.48594335445348374
1.05,0.33,0.2,49.75,12.678320598765966,0.7276541811650312,0.18247169861942905,0.48752830138057085
1.05,0.33,0.2,50.0,12.810528511734233,0.7300069860911363,0.18089531931893862,0.4891046806810613
1.05,0.33,0.2,50.25,12.94332302101602,0.7323469415538364,0.1793275491589296,0.4906724508410703
1.05,0.33,0.2,50.5,13.07670090675941,0.734673988078067,0.17776842798769504,0.4922315720123049
1.05,0.33,0.2,50.75,13.210658934553228,0.7369880686624791,0.17621799399613897,0.49378200600386096
1.05,0.33,0.2,51.0,13.345193856043815,0.7392891287664004,0.1746762837265117,0.4953237162734882
1.05,0.33,0.2,51.25,13.480302409548482,0.7415771162960204,0.1731433320816663,0.4968566679183336
1.05,0.33,0.2,51.5,13.615981320665455,0.743851981589818,0.1716191723348219,0.49838082766517805
1.05,0.33,0.2,51.75,13.752227302880023,0.7461136774032502,0.17010383613982236,0.49989616386017754
1.05,0.33,0.2,52.0,13.889037058166794,0.7483621588927261,0.16859735354187352,0.5014026464581264
1.05,0.33,0.2,52.25,14.026407277587863,0.75059738359888,0.1670997529887504,0.5029002470112495
1.05,0.33,0.2,52.5,14.164334641886725,0.7528193114291694,0.1656110613424565,0.5043889386575434
1.05,0.33,0.2,52.75,14.30281582207768,0.7550279046398148,0.16413130389132405,0.5058686961086759
1.05,0.33,0.2,53.0,14.441847480030763,0.7572231278171039,0.16266050436254037,0.5073394956374595
1.05,0.33,0.2,53.25,14.581426269051837,0.7594049478580778,0.16119868493508788,0.5088013150649121
1.05,0.33,0.2,53.5,14.721548834457794,0.7615733339506239,0.159745866253082,0.510254133746918
1.05,0.33,0.2,53.75,14.862211814146722,0.7637282575529917,0.15830206743949557,0.5116979325605043
1.05,0.33,0.2,54.0,15.00341183916288,0.7658696923727548,0.15686730611025426,0.5131326938897457
1.05,0.33,0.2,54.25,15.145145534256361,0.767997614345239,0.15544159838868982,0.5145584016113101
1.05,0.33,0.2,54.5,15.287409518437252,0.7701120016114374,0.1540249589203369,0.5159750410796631
1.05,0.33,0.2,54.75,15.430200405524237,0.7722128344954307,0.15261740088806144,0.5173825991119385
1.05,0.33,0.2,55.0,15.573514804687523,0.774300095481337,0.15121893602750416,0.5187810639724958
1.05,0.33,0.2,55.25,15.71734932098591,0.7763737691898082,0.1498295746428285,0.5201704253571714
1.05,0.33,0.2,55.5,15.861700555897944,0.7784338423540943,0.1484493256227568,0.5215506743772431
1.05,0.33,0.2,55.75,16.006565107847003,0.780480303795697,0.147078196456883,0.5229218035431169
1.05,0.33,0.2,56.0,16.151939572720323,0.7825131443996295,0.14571619325224822,0.5242838067477517
1.05,0.33,0.2,56.25,16.297820544381704,0.7845323570893059,0.14436332075016503,0.5256366792498349
1.05,0.33,0.2,56.5,16.444204615177963,0.7865379368010769,0.1430195823432785,0.5269804176567214
1.05,0.33,0.2,56.75,16.591088376438933,0.7885298804584349,0.14168498009284863,0.5283150199071514
1.05,0.33,0.2,57.0,16.73846841897099,0.7905081869459026,0.14035951474624522,0.5296404852537547
1.05,0.33,0.2,57.25,16.886341333544024,0.7924728570826304,0.13904318575463764,0.5309568142453623
1.05,0.33,0.2,57.5,17.034703711371773,0.7944238935957153,0.13773599129087075,0.5322640087091292
1.05,0.33,0.2,57.75,17.183552144585434,0.7963613010932667,0.13643792826751128,0.5335620717324887
1.05,0.33,0.2,58.0,17.332883226700528,0.7982850860372308,0.13514899235505534,0.5348510076449445
1.05,0.33,0.2,58.25,17.48269355307695,0.8001952567159974,0.1338691780002817,0.5361308219997183
1.05,0.33,0.2,58.5,17.63297972137211,0.8020918232168031,0.13259847844474193,0.537401521555258
1.05,0.33,0.2,58.75,17.783738331987205,0.8039747973979529,0.13133688574337157,0.5386631142566284
1.05,0.33,0.2,59.0,17.934965988506477,0.8058441928608714,0.13008439078321615,0.5399156092167837
1.05,0.33,0.2,59.25,18.086659298129476,0.8077000249220092,0.12884098330225383,0.5411590166977461
1.05,0.33,0.2,59.5,18.238814872096327,0.8095423105846123,0.12760665190830972,0.5423933480916903
1.05,0.33,0.2,59.75,18.39142932610585,0.8113710685103792,0.12638138409804592,0.543618615901954
1.05,0.33,0.2,60.0,18.54449928072664,0.8131863189910155,0.12516516627601962,0.5448348337239803
1.05,0.33,0.2,60.25,18.698021361800997,0.8149880839197079,0.1239579837737957,0.5460420162262042
1.05,0.33,0.2,60.5,18.851992200841714,0.8167763867625281,0.12275982086910618,0.5472401791308937
1.05,0.33,0.2,60.75,19.006408435421747,0.8185512525297848,0.12157066080504418,0.5484293391949557
1.05,0.33,0.2,61.0,19.161266709556678,0.8203127077473396,0.12039048580928248,0.5496095141907175
1.05,0.33,0.2,61.25,19.31656367407996,0.8220607804278981,0.11921927711330826,0.5507807228866917
1.05,0.33,0.2,61.5,19.472295987011133,0.8237955000422958,0.11805701497166177,0.5519429850283382
1.05,0.33,0.2,61.75,19.62846031391672,0.8255168974907866,0.11690367868117296,0.553096321318827
1.05,0.33,0.2,62.0,19.785053328263977,0.8272250050743535,0.11575924660018315,0.5542407533998168
1.05,0.33,0.2,62.25,19.942071711767504,0.8289198564660514,0.11462369616774556,0.5553763038322543
1.05,0.33,0.2,62.5,20.09951215472873,0.8306014866823961,0.11349700392279462,0.5565029960772053
1.05,0.33,0.2,62.75,20.25737135636813,0.8322699320548127,0.11237914552327548,0.5576208544767245
1.05,0.33,0.2,63.0,20.415646025150473,0.8339252302011544,0.11127009576522655,0.5587299042347734
1.05,0.33,0.2,63.25,20.57433287910279,0.8355674199973053,0.11016982860180542,0.5598301713981945
1.05,0.33,0.2,63.5,20.733428646125404,0.8371965415488797,0.1090783171622506,0.5609216828377493
1.05,0.33,0.2,63.75,20.892930064295847,0.8388126361630236,0.10799553377077419,0.5620044662292257
1.05,0.33,0.2,64.0,21.052833882165668,0.840415746320339,0.10692144996537287,0.563078550034627
1.05,0.33,0.2,64.25,21.21313685905035,0.8420059156469326,0.10585603651655513,0.5641439634834448
1.05,0.33,0.2,64.5,21.373835765312194,0.8435831888866046,0.10479926344597494,0.565200736554025
1.05,0.33,0.2,64.75,21.53492738263627,0.8451476118731849,0.10375110004496613,0.5662488999550338
1.05,0.33,0.2,65.0,21.696408504299512,0.8466992315030291,0.10271151489297052,0.5672884851070294
1.05,0.33,0.2,65.25,21.858275935432896,0.84823809570768,0.10168047587585435,0.5683195241241455
1.05,0.33,0.2,65.5,22.020526493276833,0.8497642534267073,0.10065795020410613,0.5693420497958938
1.05,0.33,0.2,65.75,22.18315700742985,0.8512777545807306,0.09964390443091047,0.5703560955690895
1.05,0.33,0.2,66.0,22.346164320090445,0.8527786500446379,0.09863830447009257,0.5713616955299073
1.05,0.33,0.2,66.25,22.509545286292365,0.8542669916210037,0.09764111561392749,0.5723588843860724
1.05,0.33,0.2,66.5,22.67329677413321,0.8557428320137161,0.09665230255081017,0.5733476974491898
1.05,0.33,0.2,66.75,22.837415664996477,0.8572062248018226,0.09567182938277884,0.5743281706172211
1.05,0.33,0.2,67.0,23.001898853767138,0.858657224413596,0.09469965964289064,0.5753003403571093
1.05,0.33,0.2,67.25,23.166743249040685,0.8600958861008338,0.09373575631244137,0.5762642436875586
1.05,0.33,0.2,67.5,23.331945773325856,0.8615222659133902,0.09278008183802855,0.5772199181619714
1.05,0.33,0.2,67.75,23.49750336324097,0.8629364206739552,0.09183259814845005,0.5781674018515499
1.05,0.33,0.2,68.0,23.663412969704034,0.8643384079530784,0.09089326667143749,0.5791067333285624
1.05,0.33,0.2,68.25,23.829671558116587,0.8657282860444486,0.08996204835021941,0.5800379516497806
1.05,0.33,0.2,68.5,23.99627610854143,0.867106113940432,0.08903890365991053,0.5809610963400894
1.05,0.33,0.2,68.75,24.16322361587428,0.8684719513078741,0.08812379262372431,0.5818762073762757
1.05,0.33,0.2,69.0,24.33051109000937,0.8698258584641705,0.08721667482900576,0.5827833251709942
1.05,0.33,0.2,69.25,24.49813555599912,0.8711678963536115,0.08631750944308031,0.5836824905569197
1.05,0.33,0.2,69.5,24.66609405420798,0.8724981265240014,0.08542625522891907,0.5845737447710808
1.05,0.33,0.2,69.75,24.834383640460338,0.8738166111035615,0.08454287056061381,0.5854571294393861
1.05,0.33,0.2,70.0,25.003001386182852,0.8751234127781151,0.08366731343866286,0.5863326865613371
1.05,0.33,0.2,70.25,25.17194437854096,0.8764185947685621,0.08279954150506338,0.5872004584949365
1.05,0.33,0.2,70.5,25.341209720569907,0.8777022208086421,0.08193951205820976,0.5880604879417901
1.05,0.33,0.2,70.75,25.51079453130017,0.8789743551229932,0.08108718206759458,0.5889128179324054
1.05,0.33,0.2,71.0,25.680695945877495,0.8802350624055053,0.08024250818831144,0.5897574918116885
1.05,0.33,0.2,71.25,25.85091111567756,0.8814844077979718,0.0794054467753589,0.590594553224641
1.05,0.33,0.2,71.5,26.021437208415247,0.8827224568690425,0.07857595389774152,0.5914240461022584
1.05,0.33,0.2,71.75,26.1922714082488,0.883949275593478,0.07775398535236971,0.5922460146476302
1.05,0.33,0.2,72.0,26.363410915878788,0.8851649303317076,0.07693949667775589,0.593060503322244
1.05,0.33,0.2,72.25,26.534852948642005,0.8863694878096935,0.07613244316750535,0.5938675568324946
1.05,0.33,0.2,72.5,26.706594740600345,0.8875630150990997,0.07533277988360317,0.5946672201163967
1.05,0.33,0.2,72.75,26.8786335426248,0.8887455795977706,0.07454046166949371,0.5954595383305062
1.05,0.33,0.2,73.0,27.050966622474597,0.889917249010515,0.0737554431629549,0.596244556837045
1.05,0.33,0.2,73.25,27.22359126487156,0.8910780913302017,0.07297767880876488,0.597022321191235
1.05,0.33,0.2,73.5,27.396504771569766,0.8922281748191617,0.07220712287116164,0.5977928771288383
1.05,0.33,0.2,73.75,27.569704461420734,0.8933675679909019,0.07144372944609573,0.5985562705539043
1.05,0.33,0.2,74.0,27.74318767043376,0.8944963395921267,0.0706874524732751,0.5993125475267248
1.05,0.33,0.2,74.25,27.916951751832215,0.8956145585850698,0.06993824574800324,0.6000617542519967
1.05,0.33,0.2,74.5,28.090994076105133,0.8967222941301347,0.06919606293280973,0.6008039370671902
1.05,0.33,0.2,74.75,28.265312031054627,0.897819615568844,0.06846085756887449,0.6015391424311255
1.05,0.33,0.2,75.0,28.439903021839108,0.898906592407097,0.06773258308724499,0.602267416912755
1.05,0.33,0.2,75.25,28.614764471012254,0.8999832942987328,0.06701119281984902,0.6029888071801509
1.05,0.33,0.2,75.5,28.789893818558063,0.9010497910294026,0.06629664001030022,0.6037033599896997
1.05,0.33,0.2,75.75,28.96528852192175,0.9021061525007452,0.0655888778245007,0.6044111221754992
1.05,0.33,0.2,76.0,29.140946056036768,0.9031524487148663,0.06488785936103955,0.6051121406389603
1.05,0.33,0.2,76.25,29.316863913348158,0.9041887497591237,0.06419353766138713,0.6058064623386128
1.05,0.33,0.2,76.5,29.49303960383182,0.905215125791209,0.06350586571988996,0.60649413428011
1.05,0.33,0.2,76.75,29.669470655010414,0.9062316470245347,0.06282479649356172,0.6071752035064382
1.05,0.33,0.2,77.0,29.846154611965353,0.9072383837139149,0.06215028291167704,0.6078497170883229
1.05,0.33,0.2,77.25,30.023089037345514,0.9082354061415449,0.06148227788516494,0.608517722114835
1.05,0.33,0.2,77.5,30.200271511372293,0.9092227846032745,0.06082073431580605,0.6091792656841939
1.05,0.33,0.2,77.75,30.37769963184137,0.9102005893951752,0.06016560510523259,0.6098343948947673
1.05,0.33,0.2,78.0,30.555371014121086,0.9111688908003956,0.05951684316373491,0.610483156836265
1.05,0.33,0.2,78.25,30.73328329114758,0.9121277590763074,0.058874401418874046,0.6111255985811259
1.05,0.33,0.2,78.5,30.911434113416846,0.9130772644419357,0.05823823282390307,0.6117617671760969
1.05,0.33,0.2,78.75,31.089821148973563,0.9140174770656756,0.05760829036599734,0.6123917096340026
1.05,0.33,0.2,79.0,31.26844208339688,0.9149484670532866,0.056984527074297985,0.6130154729257019
1.05,0.33,0.2,79.25,31.447294619783378,0.9158703044361698,0.05636689602776623,0.6136331039722337
1.05,0.33,0.2,79.5,31.626376478726975,0.9167830591599175,0.05575535036285525,0.6142446496371446
1.05,0.33,0.2,79.75,31.805685398296085,0.9176868010731412,0.05514984328099542,0.6148501567190046
1.05,0.33,0.2,80.0,31.985219134008055,0.9185815999165649,0.05455032805590154,0.6154496719440984
1.1,0.33,0.2,0.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.1,0.33,0.2,0.25,0.00045661230353116755,0.20366116855900074,0.5335470170654695,0.13645298293453048
1.1,0.33,0.2,0.5,0.0018347216791415877,0.20737198510486296,0.5310607699797417,0.13893923002025818
1.1,0.33,0.2,0.75,0.004146745499973903,0.21113248854694242,0.5285412326735485,0.1414587673264514
1.1,0.33,0.2,1.0,0.007405107761281948,0.21494269283841605,0.5259883957982612,0.14401160420173872
1.1,0.33,0.2,1.25,0.011622232756083317,0.21880258629585592,0.5234022671817765,0.14659773281822344
1.1,0.33,0.2,1.5,0.01681053858231618,0.22271213093198508,0.52078287227557,0.14921712772443
1.1,0.33,0.2,1.75,0.022982430484998373,0.22667126180337227,0.5181302545917406,0.1518697454082594
1.1,0.33,0.2,2.0,0.03015029403737579,0.23067988637485481,0.5154444761288473,0.1545555238711527
1.1,0.33,0.2,2.25,0.03832648816546197,0.23473788390251316,0.5127256177853161,0.1572743822146838
1.1,0.33,0.2,2.5,0.04752333802082165,0.23884510483704258,0.5099737797591815,0.1600262202408185
1.1,0.33,0.2,2.75,0.05775312770694907,0.24300137024939314,0.5071890819329066,0.16281091806709339
1.1,0.33,0.2,3.0,0.06902809286502465,0.2472064712805601,0.5043716642420247,0.16562833575797525
1.1,0.33,0.2,3.25,0.08136041312535325,0.25146016861742054,0.5015216870263283,0.16847831297367175
1.1,0.33,0.2,3.5,0.09476220443119943,0.255762191996515,0.4986393313623349,0.17136066863766503
1.1,0.33,0.2,3.75,0.10924551124226989,0.2601122397376696,0.4957247993757613,0.17427520062423862
1.1,0.33,0.2,4.0,0.12482229862551442,0.26450997830934875,0.4927783145327363,0.17722168546726363
1.1,0.33,0.2,4.25,0.14150444424144237,0.2689550419276078,0.48980012190850275,0.18019987809149718
1.1,0.33,0.2,4.5,0.15930373023456712,0.27344703219049865,0.48679048843236583,0.18320951156763407
1.1,0.33,0.2,4.75,0.1782318350370563,0.2779855177497469,0.4837497031076695,0.18625029689233039
1.1,0.33,0.2,5.0,0.19830032509517315,0.28257003402148256,0.4806780772056067,0.1893219227943933
1.1,0.33,0.2,5.25,0.21952064652844228,0.2872000829377639,0.47757594443169815,0.19242405556830178
1.1,0.33,0.2,5.5,0.24190411673198176,0.2918751327405784,0.4744436610638124,0.1955563389361875
1.1,0.33,0.2,5.75,0.26546191593281554,0.2965946178199457,0.47128160606063635,0.1987183939393636
1.1,0.33,0.2,6.0,0.2902050787113817,0.30135793859767807,0.4680901811395556,0.2019098188604443
1.1,0.33,0.2,6.25,0.31614448549984764,0.30616446145827847,0.46486981082295337,0.20513018917704656
1.1,0.33,0.2,6.5,0.3432908540691859,0.3110135187283713,0.46162094245199115,0.20837905754800876
1.1,0.33,0.2,6.75,0.37165473101731106,0.31590440870596814,0.4583440461670013,0.21165595383299862
1.1,0.33,0.2,7.0,0.40124648327088797,0.32083639574077283,0.45503961485368216,0.21496038514631777
1.1,0.33,0.2,7.25,0.43207628961371936,0.32580871036661924,0.4517081640543651,0.21829183594563487
1.1,0.33,0.2,7.5,0.46415413225484814,0.33082054948702483,0.44835023184369327,0.2216497681563066
1.1,0.33,0.2,7.75,0.49748978844979264,0.33587107661471693,0.4449663786681396,0.22503362133186033
1.1,0.33,0.2,8.0,0.5320928221884764,0.340959422165862,0.4415571871488724,0.22844281285112752
1.1,0.33,0.2,8.25,0.56797257596363,0.34608468380959345,0.43812326184757233,0.2318767381524276
1.1,0.33,0.2,8.5,0.605138162633513,0.3512459268732908,0.4346652289948951,0.23533477100510483
1.1,0.33,0.2,8.75,0.6435984573929909,0.35644218480391665,0.4311837361813758,0.23881626381862414
1.1,0.33,0.2,9.0,0.6833620898669339,0.36167245968556777,0.42767945201066954,0.2423205479893304
1.1,0.33,0.2,9.25,0.7244374363400694,0.36693572281323766,0.4241530657151307,0.2458469342848692
1.1,0.33,0.2,9.5,0.766832612137254,0.3722309153226293,0.42060528673383835,0.2493947132661616
1.1,0.33,0.2,9.75,0.8105554641681878,0.3775569488756934,0.4170368442532854,0.2529631557467146
1.1,0.33,0.2,10.0,0.8556135636504418,0.38291270640139935,0.41344848671106244,0.25655151328893755
1.1,0.33,0.2,10.25,0.902014199024483,0.3882970428910802,0.40984098126297624,0.2601590187370237
1.1,0.33,0.2,10.5,0.9497643690743041,0.3937087862475223,0.40621511321416,0.26378488678583994
1.1,0.33,0.2,10.75,0.9988707762669224,0.3991467381868006,0.40257168541484356,0.26742831458515637
1.1,0.33,0.2,11.0,1.049339820323826,0.4046096751916899,0.39891151762156773,0.2710884823784322
1.1,0.33,0.2,11.25,1.1011775920370601,0.4100963495153178,0.395235445824737,0.2747645541752629
1.1,0.33,0.2,11.5,1.1543898673423767,0.41560549023355237,0.3915443215435198,0.27845567845648006
1.1,0.33,0.2,11.75,1.208982101661388,0.42113580434446,0.38783901108921176,0.28216098891078817
1.1,0.33,0.2,12.0,1.2649594245242701,0.42668597791300467,0.38412039479828686,0.28587960520171307
1.1,0.33,0.2,12.25,1.3223266344841234,0.4322546772590048,0.38038936623646674,0.2896106337635332
1.1,0.33,0.2,12.5,1.3810881943334654,0.4378405501862151,0.37664683137523586,0.29335316862476407
1.1,0.33,0.2,12.75,1.4412482266329327,0.4434422272502526,0.3728937077423307,0.2971062922576692
1.1,0.33,0.2,13.0,1.5028105095615607,0.4490583230629519,0.3691309235478222,0.30086907645217775
1.1,0.33,0.2,13.25,1.5657784730974305,0.45468743763060043,0.3653594167874976,0.30464058321250226
1.1,0.33,0.2,13.5,1.6301551955368474,0.46032815772338465,0.36158013432533226,0.30841986567466767
1.1,0.33,0.2,13.75,1.6959434003594858,0.4659790582732639,0.35779403095691314,0.3122059690430868
1.1,0.33,0.2,14.0,1.7631454534462532,0.4716387037973835,0.35400206845575305,0.3159979315442469
1.1,0.33,0.2,14.25,1.8317633606559034,0.47730564984404567,0.3502052146044894,0.31979478539551054
1.1,0.33,0.2,14.5,1.901798765765629,0.4829784444581737,0.3464044422130236,0.32359555778697635
1.1,0.33,0.2,14.75,1.9732529487801358,0.48865562966313003,0.34260072812570286,0.32739927187429707
1.1,0.33,0.2,15.0,2.046126824612891,0.49433574295569116,0.33879505221968687,0.33120494778031306
1.1,0.33,0.2,15.25,2.120420942142401,0.5000173188109297,0.33498839639667705,0.3350116036033229
1.1,0.33,0.2,15.5,2.1961354836456386,0.5056988901937202,0.33118174357020747,0.33881825642979246
1.1,0.33,0.2,15.75,2.2732702646097938,0.5113789900735551,0.327376076650718,0.34262392334928193
1.1,0.33,0.2,16.0,2.3518247339228253,0.5170561529393546,0.3235723775306324,0.34642762246936754
1.1,0.33,0.2,16.25,2.4317979744423504,0.5227289163109392,0.3197716260716707,0.35022837392832923
1.1,0.33,0.2,16.5,2.51318870394165,0.528395822243863,0.3159747990966118,0.3540252009033881
1.1,0.33,0.2,16.75,2.595995276430704,0.5340554188243172,0.31218286938770745,0.3578171306122925
1.1,0.33,0.2,17.0,2.6802156838493714,0.5397062616508587,0.30839680469392466,0.36160319530607526
1.1,0.33,0.2,17.25,2.7658475581290345,0.5453469152997646,0.30461756674915763,0.3653824332508423
1.1,0.33,0.2,17.5,2.8528881736181884,0.5509759547708749,0.30084611030351377,0.36915388969648616
1.1,0.33,0.2,17.75,2.9413344498667446,0.5565919669108589,0.2970833821697245,0.3729166178302754
1.1,0.33,0.2,18.0,3.0311829547630196,0.5621935518109241,0.2933303202866808,0.3766696797133191
1.1,0.33,0.2,18.25,3.1224299080166418,0.5677793241760808,0.2895878528020258,0.3804121471979741
1.1,0.33,0.2,18.5,3.2150711849799434,0.5733479146631786,0.2858568971756703,0.3841431028243296
1.1,0.33,0.2,18.75,3.3091023207996617,0.5788979711850473,0.2821383593060183,0.3878616406939816
1.1,0.33,0.2,19.0,3.4045185148901917,0.5844281601781934,0.2784331326806104,0.39156686731938956
1.1,0.33,0.2,19.25,3.5013146357189346,0.5899371678316376,0.27474209755280277,0.39525790244719716
1.1,0.33,0.2,19.5,3.599485225893777,0.5954237012746144,0.27106612014600834,0.3989338798539916
1.1,0.33,0.2,19.75,3.699024507542112,0.6008864897210019,0.26740605188692873,0.4025939481130712
1.1,0.33,0.2,20.0,3.799926387970366,0.606324285568497,0.26376272866910694,0.406237271330893
1.1,0.33,0.2,20.25,3.9021844655924616,0.6117358654507127,0.26013697014802245,0.4098630298519775
1.1,0.33,0.2,20.5,4.005792036115246,0.6171200312405267,0.25652957906884705,0.4134704209311529
1.1,0.33,0.2,20.75,4.110742098968515,0.6224756110031843,0.2529413406278665,0.41705865937213343
1.1,0.33,0.2,21.0,4.217027363966868,0.6278014598978144,0.2493730218684643,0.42062697813153566
1.1,0.33,0.2,21.25,4.32464025819039,0.6330964610261945,0.24582537111244962,0.4241746288875503
1.1,0.33,0.2,21.5,4.43357293307083,0.6383595262277653,0.24229911742739724,0.4277008825726027
1.1,0.33,0.2,21.75,4.5438172716696945,0.6435895968200672,0.23879497013055492,0.431205029869445
1.1,0.33,0.2,22.0,4.655364896134609,0.6487856442839397,0.2353136183297604,0.43468638167023954
1.1,0.33,0.2,22.25,4.768207175319952,0.6539466708929932,0.23185573050169453,0.43814426949830537
1.1,0.33,0.2,22.5,4.882335232557935,0.6590717102870299,0.22842195410768992,0.44157804589231003
1.1,0.33,0.2,22.75,4.99773995356595,0.6641598279892509,0.22501291524720188,0.444987084752798
1.1,0.33,0.2,23.0,5.11441199447622,0.6692101218672522,0.22162921834894103,0.44837078165105887
1.1,0.33,0.2,23.25,5.232341789973676,0.6742217225379612,0.21827144589956599,0.45172855410043394
1.1,0.33,0.2,23.5,5.351519561528106,0.6791937937168279,0.2149401582097253,0.45505984179027464
1.1,0.33,0.2,23.75,5.471935325706655,0.684125532511717,0.21163589321714957,0.4583641067828504
1.1,0.33,0.2,24.0,5.5935789025529665,0.6890161696621038,0.20835916632639045,0.4616408336736095
1.1,0.33,0.2,24.25,5.71643992401937,0.6938649697243007,0.20511047028471852,0.4648895297152814
1.1,0.33,0.2,24.5,5.840507842438665,0.6986712312035742,0.20189027509360524,0.4681097249063947
1.1,0.33,0.2,24.75,5.965771939022475,0.703434286634136,0.19869902795512887,0.47130097204487104
1.1,0.33,0.2,25.0,6.092221332373125,0.7081535026081003,0.1955371532525728,0.4744628467474271
1.1,0.33,0.2,25.25,6.219844986996533,0.7128282797546148,0.19240505256440804,0.4775949474355919
1.1,0.33,0.2,25.5,6.3486317218038275,0.7174580526704679,0.18930310471078649,0.48069689528921344
1.1,0.33,0.2,25.75,6.478570218589612,0.7220422898035649,0.18623166583161152,0.48376833416838844
1.1,0.33,0.2,26.0,6.60964903047543,0.7265804932907588,0.1831910694951916,0.48680893050480833
1.1,0.33,0.2,26.25,6.74185659030713,0.7310721987515861,0.18018162683643726,0.48981837316356264
1.1,0.33,0.2,26.5,6.875181218995291,0.7355169750395372,0.1772036267235101,0.49279637327648984
1.1,0.33,0.2,26.75,7.009611133788376,0.7399144239525444,0.17425733595179527,0.49574266404820466
1.1,0.33,0.2,27.0,7.14513445646854,0.7442641799044252,0.1713429994640351,0.4986570005359648
